,BEGIN_LAT,BEGIN_LON,MONTH_NAME,TOR_F_SCALE
61,34.77,-97.27,May,F1
62,34.13,-96.78,May,F0
63,36.32,-95.67,May,F1
64,38.88,-92.1,June,F1
65,32.7,-103.1,April,F0
66,33.0,-107.1,June,F0
67,36.5,-104.9,June,F0
68,34.35,-103.68,July,F0
69,32.97,-103.4,July,F2
70,43.4,-71.4,June,F1
71,38.22,-91.72,November,F2
72,37.95,-91.8,November,F1
73,37.55,-92.72,November,F2
74,37.58,-92.67,November,F2
75,38.07,-91.72,November,F2
76,37.8,-92.13,November,F1
77,39.25,-94.05,December,F2
78,39.38,-93.93,December,F2
79,43.83,-97.75,August,F1
80,44.37,-101.02,August,F2
81,34.48,-93.73,April,F1
82,35.47,-94.28,April,F3
83,42.3,-85.6,August,F1
84,28.87,-80.85,July,
85,27.68,-80.9,June,F1
86,29.37,-81.07,July,
87,30.3,-85.85,September,F1
88,27.72,-82.43,June,F1
89,26.22,-81.78,June,F1
90,35.17,-92.52,May,F3
91,35.45,-92.5,May,F2
92,34.72,-92.33,May,F1
93,34.55,-92.33,May,F2
94,33.8,-93.45,May,F2
95,33.52,-93.55,June,F2
96,34.5,-93.15,June,F1
97,35.65,-91.43,August,F1
98,34.77,-94.4,November,F1
99,33.87,-92.28,May,F2
100,35.13,-91.92,May,F2
101,35.85,-90.1,May,F1
102,36.17,-94.58,May,F1
103,35.53,-93.33,May,F2
104,35.4,-92.72,May,F1
105,27.58,-82.77,March,
106,30.85,-86.27,March,F2
107,30.18,-85.72,April,F2
108,30.47,-84.3,April,F2
109,26.75,-80.93,May,F0
110,30.0,-81.68,June,F2
111,33.18,-86.27,September,F2
112,33.75,-86.63,October,F0
113,42.83,-102.98,June,F1
114,41.23,-103.65,June,F1
115,40.52,-101.68,June,F2
116,41.78,-97.93,June,F1
117,35.47,-93.4,April,F3
118,35.55,-91.17,May,F2
119,35.2,-92.2,May,F2
120,35.82,-94.2,May,F2
121,37.97,-92.97,May,F1
122,36.93,-92.77,May,F2
123,40.17,-93.92,May,F1
124,41.38,-103.38,June,F3
125,40.43,-99.35,June,F1
126,42.75,-103.1,June,F2
127,36.12,-93.92,May,F2
128,35.35,-93.33,May,F2
129,30.63,-88.1,January,F1
130,31.6,-87.3,March,F2
131,30.93,-88.22,May,F1
132,30.5,-88.27,May,F2
133,30.5,-88.1,May,F2
134,34.7,-86.1,May,F1
135,31.62,-87.58,June,F2
136,31.65,-86.6,July,F0
137,31.65,-86.6,July,F0
138,39.18,-91.55,June,F1
139,39.28,-93.97,June,F1
140,39.0,-93.97,June,F1
141,39.75,-94.85,June,F2
142,40.12,-94.87,June,F1
143,28.0,-82.17,March,F0
144,31.08,-90.17,May,F1
145,32.52,-90.15,May,F0
146,32.43,-90.93,July,
147,32.3,-90.2,August,F1
148,31.72,-89.22,November,
149,41.4,-102.35,August,F2
150,40.93,-98.53,August,F1
151,40.52,-98.4,August,F2
152,34.9,-98.25,May,F1
153,35.33,-97.5,May,F2
154,34.5,-97.9,May,
155,36.2,-95.9,May,
156,36.42,-95.55,May,F1
157,35.28,-97.63,May,F1
158,34.5,-98.03,May,
159,35.9,-97.87,May,F2
160,36.65,-98.57,May,F1
161,35.65,-95.65,May,
162,35.87,-95.53,May,F2
163,36.3,-95.43,May,F1
164,35.4,-94.8,May,
165,35.95,-95.8,May,
166,35.95,-95.8,May,
167,33.9,-95.3,May,
168,33.9,-94.8,May,F1
169,35.1,-98.57,May,F2
170,35.1,-98.55,May,F2
171,35.1,-98.53,May,F2
172,40.27,-94.9,January,F1
173,37.7,-90.55,February,F2
174,40.08,-93.62,March,F1
175,40.52,-93.53,June,F1
176,38.13,-93.22,June,F1
177,36.97,-95.35,April,F1
178,36.6,-95.2,April,F2
179,35.75,-98.37,February,F1
180,36.3,-99.9,March,F2
181,36.77,-97.3,March,F1
182,36.4,-97.52,March,F1
183,36.3,-97.55,March,F1
184,36.3,-97.2,March,F1
185,36.7,-99.88,April,F2
186,36.65,-102.63,April,
187,36.3,-96.0,April,F1
188,36.28,-97.98,April,F2
189,31.78,-98.95,October,F2
190,34.0,-101.33,October,F1
191,28.9,-97.7,October,F2
192,27.98,-97.52,October,F2
193,27.87,-97.58,October,F1
194,27.77,-97.43,October,F2
195,43.92,-100.28,July,F2
196,31.13,-102.22,April,F2
197,31.38,-99.85,April,F1
198,31.72,-97.13,April,F1
199,36.83,-97.3,April,
200,36.37,-99.3,May,F1
201,34.17,-98.8,May,F1
202,34.17,-98.68,May,F1
203,34.37,-98.32,May,F2
204,34.73,-98.4,May,F1
205,34.25,-98.25,May,F1
206,34.7,-98.25,May,F1
207,34.63,-97.9,May,F3
208,35.13,-97.4,May,F2
209,34.82,-96.83,May,F3
210,35.52,-97.62,May,F3
211,34.95,-96.8,May,F4
212,39.13,-76.65,April,F1
213,34.02,-95.7,May,F4
214,44.77,-122.88,March,F1
215,35.33,-97.62,April,F2
216,35.17,-97.18,April,F2
217,35.32,-97.55,April,F2
218,35.35,-96.53,April,F2
219,36.67,-93.88,May,F1
220,36.62,-93.22,May,F0
221,37.1,-93.85,May,F1
222,37.35,-94.47,May,F1
223,38.8,-93.75,May,F1
224,39.78,-93.08,May,F1
225,41.33,-102.15,April,F1
226,41.7,-97.23,May,
227,35.18,-92.45,January,F1
228,35.3,-91.58,February,F1
229,34.12,-93.08,February,F0
230,35.35,-91.32,February,F3
231,27.75,-81.53,February,
232,30.17,-85.85,February,F2
233,28.0,-82.42,February,F1
234,30.47,-81.58,February,F2
235,30.2,-82.63,February,F3
236,30.25,-81.75,February,F0
237,28.55,-81.88,March,F2
238,28.13,-81.93,March,F1
239,40.2,-92.6,May,F2
240,40.27,-92.45,May,F2
241,42.7,-71.2,July,F0
242,45.7,-111.07,June,F1
243,47.5,-110.8,June,
244,30.15,-85.6,September,F2
245,29.82,-85.28,September,F0
246,30.32,-87.25,September,F1
247,26.35,-80.1,September,F1
248,28.0,-82.4,September,F1
249,27.47,-80.33,October,F0
250,30.32,-81.77,October,F0
251,26.45,-82.05,October,F2
252,30.62,-87.3,November,F2
253,40.53,-101.02,July,F1
254,41.7,-99.2,August,F3
255,41.47,-98.7,August,F1
256,41.23,-103.48,August,
257,41.67,-103.17,August,F0
258,32.32,-89.8,February,F1
259,31.57,-88.88,February,F1
260,32.33,-90.35,March,F1
261,46.7,-95.67,August,F2
262,47.7,-95.42,August,F2
263,41.83,-86.27,June,F2
264,43.18,-84.85,June,F1
265,40.15,-95.95,May,F1
266,40.55,-100.17,May,F2
267,41.77,-98.92,May,F1
268,40.18,-101.05,May,F0
269,42.68,-98.15,May,F0
270,40.2,-95.5,May,F1
271,41.85,-103.07,May,F1
272,42.92,-98.83,May,F1
273,43.57,-91.47,June,F1
274,43.65,-94.73,June,F2
275,47.03,-96.2,July,F1
276,46.42,-96.23,July,F1
277,34.7,-78.0,February,F1
278,35.23,-80.9,February,F1
279,35.63,-80.12,February,F1
280,35.42,-78.75,February,F1
281,36.23,-80.7,March,F1
282,35.4,-76.1,May,F2
283,34.6,-78.6,September,F1
284,34.92,-78.33,September,F2
285,35.07,-78.8,October,F1
286,40.23,-95.68,June,F1
287,40.43,-99.2,June,F1
288,42.28,-97.92,June,F2
289,42.7,-77.7,May,F0
290,42.8,-73.88,June,F3
291,43.47,-75.3,June,F1
292,43.35,-76.28,September,F1
293,36.63,-89.92,March,F1
294,36.87,-89.55,March,F1
295,38.63,-94.62,April,F3
296,40.3,-94.43,April,F3
297,40.37,-94.22,April,F3
298,40.47,-93.42,April,F2
299,40.5,-93.02,April,F2
300,37.88,-93.15,May,F0
301,42.45,-97.48,June,
302,42.3,-97.7,June,F2
303,40.83,-100.03,June,F1
304,41.7,-96.28,June,F2
305,40.4,-100.38,June,F1
306,41.58,-99.48,June,F1
307,41.03,-102.33,June,F0
308,41.55,-99.22,June,F0
309,40.88,-98.3,June,F1
310,41.05,-102.7,June,F2
311,40.13,-74.52,April,F1
312,40.27,-74.77,June,
313,42.7,-103.57,June,F0
314,41.15,-102.75,June,F3
315,40.0,-97.95,June,F1
316,40.07,-95.58,June,F1
317,42.93,-85.72,April,
318,43.0,-84.98,May,F1
319,40.05,-74.05,July,F1
320,39.72,-75.43,July,F2
321,39.73,-75.38,July,F2
322,40.57,-74.68,November,
323,34.97,-110.33,June,
324,32.88,-111.85,September,
325,34.98,-102.05,May,F1
326,34.92,-101.98,May,F0
327,34.98,-101.62,May,F0
328,31.1,-96.35,May,F0
329,32.38,-102.77,May,F0
330,31.58,-102.92,May,F0
331,33.47,-99.52,May,F0
332,41.62,-90.6,June,F0
333,39.15,-96.33,May,F4
334,39.18,-95.95,May,F4
335,39.23,-95.43,May,F3
336,32.27,-98.82,May,F0
337,32.55,-97.32,May,F1
338,33.63,-96.58,May,F2
339,34.52,-99.42,June,F3
340,33.13,-96.07,May,F2
341,33.6,-96.17,May,F1
342,33.37,-96.07,May,F1
343,30.7,-96.37,May,F0
344,33.17,-94.97,May,F0
345,43.42,-95.1,May,F1
346,39.32,-103.03,June,F1
347,40.68,-102.85,June,F0
348,40.98,-103.13,June,F2
349,40.83,-102.38,June,F0
350,40.65,-103.25,June,F0
351,40.82,-102.43,June,F3
352,38.03,-105.47,July,F2
353,40.77,-102.58,July,F2
354,40.73,-102.32,July,F0
355,41.2,-91.98,June,F0
356,42.5,-94.2,June,F2
357,41.38,-93.57,June,F2
358,39.23,-97.22,May,
359,37.13,-102.0,May,F0
360,34.02,-100.97,May,F0
361,32.08,-98.4,May,F2
362,40.37,-88.95,May,F1
363,33.75,-100.85,May,F3
364,40.4,-75.62,June,F2
365,40.2,-75.25,June,F2
366,39.63,-85.27,September,F3
367,34.57,-100.42,June,F1
368,36.02,-101.63,June,F0
369,35.23,-101.65,June,F1
370,39.4,-104.48,May,F1
371,39.35,-104.45,May,F1
372,39.47,-102.48,May,F1
373,39.8,-102.83,May,F2
374,40.67,-91.33,March,F2
375,42.33,-92.58,April,F3
376,42.37,-92.53,April,F3
377,34.83,-102.4,June,F0
378,35.2,-102.07,June,F0
379,32.05,-98.38,May,F1
380,32.92,-98.07,May,F0
381,32.8,-97.43,May,F3
382,32.88,-97.97,May,F1
383,33.0,-97.1,May,F1
384,33.12,-95.6,May,F1
385,32.55,-94.15,May,F2
386,32.97,-96.82,May,F0
387,32.95,-96.9,May,F0
388,42.47,-92.08,April,F3
389,40.8,-93.3,April,F2
390,40.83,-91.83,April,F1
391,41.97,-94.8,May,F2
392,41.67,-93.95,May,F1
393,42.2,-93.1,May,F1
394,28.77,-96.98,October,F1
395,29.63,-96.9,October,F1
396,29.78,-95.83,October,F1
397,32.47,-97.78,November,F0
398,39.55,-97.65,November,F3
399,37.42,-97.25,November,F2
400,29.77,-95.8,February,F2
401,33.13,-95.82,January,F2
402,29.83,-93.83,January,F1
403,32.88,-101.08,July,F1
404,30.23,-97.67,July,F1
405,29.25,-98.65,July,F1
406,27.8,-97.43,August,F1
407,29.98,-93.98,August,F1
408,29.63,-97.98,August,F1
409,40.32,-104.68,May,F1
410,32.77,-100.88,January,F0
411,33.72,-96.68,January,F1
412,37.32,-96.47,November,F2
413,37.82,-97.03,July,F1
414,34.25,-81.45,March,F2
415,41.2,-95.13,August,F1
416,41.3,-94.47,August,F1
417,42.83,-95.55,August,F0
418,32.78,-79.83,September,F3
419,33.58,-79.0,September,F1
420,32.25,-100.0,June,F0
421,37.5,-97.5,July,F1
422,32.3,-84.92,March,F1
423,30.75,-84.5,April,F1
424,35.38,-94.55,May,F4
425,35.88,-94.9,May,F1
426,35.28,-95.58,May,F2
427,36.5,-95.1,May,F2
428,35.18,-94.78,May,F3
429,35.35,-94.72,May,F3
430,37.7,-87.92,June,F3
431,37.7,-87.78,June,F3
432,46.87,-96.9,May,F2
433,31.88,-97.07,October,F2
434,43.73,-99.95,June,F1
435,45.52,-98.62,June,F0
436,43.33,-98.35,June,F1
437,36.5,-86.67,August,F1
438,32.1,-83.8,May,F2
439,31.37,-84.17,May,F2
440,31.95,-84.07,June,F1
441,30.68,-83.18,August,F0
442,43.4,-95.1,July,F2
443,42.72,-95.2,July,F1
444,42.6,-92.77,July,F0
445,43.45,-96.45,July,F1
446,41.1,-83.7,April,F0
447,39.63,-84.37,May,F1
448,41.23,-81.83,May,F1
449,41.1,-83.2,June,F1
450,39.1,-83.8,June,F2
451,39.22,-95.58,May,F4
452,39.22,-95.22,May,F3
453,39.12,-95.67,May,F2
454,40.2,-82.7,June,F1
455,40.5,-83.18,August,F2
456,37.53,-95.52,May,F1
457,39.1,-95.67,May,
458,37.17,-94.83,May,F1
459,38.18,-100.63,May,F2
460,38.02,-100.55,May,F2
461,38.8,-96.17,May,F1
462,38.87,-98.87,May,F1
463,38.78,-99.1,May,F2
464,39.43,-98.28,May,F2
465,37.97,-97.33,May,F1
466,38.17,-95.32,May,F0
467,35.47,-101.62,June,F0
468,34.87,-100.87,June,F2
469,33.12,-97.02,August,F2
470,35.4,-94.7,May,F3
471,35.93,-96.3,May,
472,36.03,-98.03,May,
473,42.72,-93.37,August,F1
474,42.67,-93.13,August,F0
475,43.1,-93.27,August,F1
476,43.05,-93.22,August,F1
477,42.28,-91.1,September,F0
478,42.47,-91.47,November,F2
479,42.27,-90.5,November,F2
480,40.73,-95.08,November,F1
481,41.55,-124.0,May,
482,35.38,-94.85,May,F4
483,35.93,-95.42,May,F2
484,36.23,-95.52,May,F1
485,35.38,-94.48,May,F3
486,39.5,-84.9,June,F2
487,41.3,-86.07,June,
488,35.25,-96.97,May,F3
489,31.18,-94.77,September,F2
490,26.92,-97.28,September,F0
491,34.63,-102.72,October,F3
492,39.9,-85.85,March,F2
493,40.05,-85.6,April,F1
494,39.83,-86.1,April,
495,40.98,-86.67,April,
496,41.6,-87.05,April,F1
497,40.27,-87.25,May,F2
498,41.57,-86.77,May,F2
499,41.43,-86.48,June,F1
500,39.53,-87.35,June,F3
501,35.28,-96.93,May,F5
502,35.7,-96.62,May,F3
503,35.87,-96.42,May,F3
504,35.63,-96.52,May,F5
505,34.92,-95.78,May,F2
506,35.73,-96.4,May,F5
507,35.48,-95.85,May,F3
508,35.75,-95.67,May,F2
509,36.65,-95.12,May,F2
510,34.63,-97.17,May,F2
511,35.3,-95.5,May,F2
512,34.88,-95.3,May,F4
513,34.97,-95.3,May,F4
514,35.07,-95.05,May,F4
515,42.25,-84.33,June,F2
516,44.63,-72.9,June,F2
517,42.83,-73.2,June,F1
518,43.32,-88.87,August,F1
519,43.0,-90.0,August,
520,45.18,-90.33,August,F1
521,28.05,-82.48,March,F1
522,39.9,-90.0,June,F2
523,38.47,-78.62,August,F2
524,37.32,-78.63,September,F2
525,45.67,-90.75,April,
526,44.03,-88.02,April,
527,43.6,-89.9,May,
528,43.8,-88.8,May,
529,44.57,-91.58,June,F2
530,35.45,-86.78,March,F2
531,39.18,-101.2,June,F1
532,38.62,-89.13,June,F1
533,39.43,-77.2,November,F1
534,38.9,-90.2,June,F2
535,41.5,-88.17,July,F1
536,41.75,-88.35,August,F1
537,34.12,-91.37,July,F1
538,44.07,-90.8,August,F2
539,36.98,-76.63,February,F1
540,38.33,-77.47,February,F1
541,40.85,-86.3,May,
542,34.87,-78.3,May,F1
543,38.38,-78.25,May,F1
544,44.63,-90.38,November,F2
545,42.78,-89.33,November,F2
546,36.73,-95.0,May,F2
547,41.03,-105.22,April,F3
548,43.25,-104.4,May,F1
549,29.8,-90.8,February,F2
550,41.33,-75.73,July,F2
551,46.4,-97.1,June,
552,34.25,-98.23,August,
553,43.65,-93.53,May,F0
554,42.68,-98.15,May,F0
555,35.1,-92.62,May,F3
556,41.58,-109.68,June,F0
557,41.57,-106.95,June,F0
558,42.78,-104.62,June,F1
559,41.37,-106.25,July,F1
560,42.05,-104.18,August,F2
561,34.15,-95.62,May,F4
562,34.35,-99.03,May,
563,34.77,-97.5,May,F3
564,34.95,-97.25,May,F3
565,39.43,-101.55,May,
566,38.35,-89.37,April,F1
567,38.92,-88.67,April,F2
568,37.05,-89.2,April,F1
569,38.12,-89.68,April,F1
570,40.27,-89.23,April,F1
571,38.65,-88.45,May,F1
572,39.8,-88.78,May,F1
573,39.3,-90.38,May,F1
574,39.5,-88.3,May,F2
575,38.18,-89.83,May,F1
576,37.78,-97.42,August,F1
577,32.37,-92.6,September,F1
578,40.65,-89.55,May,F2
579,40.3,-88.97,June,
580,39.1,-89.2,June,
581,41.43,-88.77,June,
582,40.53,-89.08,June,F2
583,40.05,-88.47,June,F2
584,39.9,-89.82,June,F0
585,38.87,-90.08,June,F0
586,41.25,-87.73,June,F1
587,38.82,-90.05,June,F0
588,39.17,-88.65,June,F2
589,40.13,-91.15,June,F1
590,39.95,-90.22,June,F2
591,39.2,-97.33,May,F2
592,39.5,-97.07,May,F1
593,39.77,-96.48,May,
594,39.2,-99.83,May,F1
595,37.87,-99.78,November,
596,38.35,-98.35,November,
597,37.4,-98.43,November,
598,38.38,-97.58,November,F2
599,38.62,-97.03,November,
600,39.98,-88.27,June,F2
601,29.8,-92.13,April,F1
602,30.75,-92.4,June,F1
603,37.82,-96.85,October,F2
604,32.47,-93.75,January,F0
605,30.2,-93.33,February,F1
606,30.2,-91.97,February,F1
607,30.8,-90.37,March,F0
608,30.3,-92.8,April,F2
609,38.08,-97.33,March,
610,38.9,-97.53,April,F2
611,39.05,-95.0,April,
612,38.58,-94.65,April,F3
613,37.8,-96.83,April,F2
614,37.6,-97.13,April,F2
615,38.48,-95.28,April,F3
616,37.52,-97.05,April,F1
617,37.57,-96.25,April,F1
618,37.7,-97.58,April,F3
619,37.68,-95.47,April,F1
620,39.38,-101.55,May,
621,38.63,-100.07,May,
622,38.63,-99.83,May,F2
623,39.77,-96.13,June,F0
624,38.98,-97.27,June,
625,38.98,-97.15,June,
626,39.37,-101.63,June,F0
627,39.37,-101.63,June,F0
628,39.38,-101.62,June,F0
629,39.78,-100.73,June,F0
630,33.7,-85.08,October,F0
631,37.55,-96.77,July,F0
632,37.6,-99.12,August,F0
633,40.38,-90.47,May,F1
634,40.6,-89.65,May,F2
635,39.3,-90.55,May,F0
636,46.3,-98.7,August,F2
637,38.73,-89.88,February,F1
638,37.97,-89.0,February,F2
639,38.18,-88.7,February,F2
640,39.25,-88.15,February,F1
641,39.35,-90.0,March,F2
642,38.17,-90.0,March,F2
643,40.33,-89.63,April,F1
644,38.2,-89.7,May,F1
645,29.78,-81.43,April,F2
646,35.5,-97.87,April,F2
647,32.4,-100.45,March,F2
648,30.52,-97.52,June,F1
649,39.88,-95.8,July,
650,39.13,-99.07,July,F0
651,45.07,-67.3,May,F0
652,44.17,-70.98,June,F1
653,47.17,-68.3,June,F1
654,46.77,-67.92,July,F1
655,44.8,-69.7,September,F2
656,36.45,-98.35,May,F2
657,36.55,-97.87,May,F2
658,36.55,-96.7,May,F0
659,39.75,-84.8,April,F4
660,39.3,-84.0,April,F2
661,32.95,-103.18,June,F0
662,33.2,-104.5,June,F1
663,32.0,-108.8,June,F1
664,32.8,-104.4,July,F0
665,33.03,-95.4,March,F2
666,33.02,-95.52,March,F2
667,33.13,-95.22,March,F3
668,32.18,-96.88,March,F3
669,33.22,-95.13,March,F3
670,33.23,-94.95,March,F3
671,33.37,-96.1,March,F2
672,31.72,-94.58,March,F3
673,32.05,-96.47,March,F0
674,39.32,-83.83,April,F2
675,41.55,-84.8,May,F3
676,38.95,-84.08,May,F1
677,36.73,-94.85,May,F2
678,45.75,-98.73,September,F2
679,39.53,-77.42,April,F1
680,39.2,-76.62,June,F3
681,35.82,-94.7,May,F1
682,34.9,-94.6,May,
683,35.3,-97.5,May,
684,35.35,-97.5,May,
685,35.9,-95.5,May,F2
686,36.5,-96.7,May,F2
687,36.8,-95.1,May,F3
688,34.9,-103.6,May,F1
689,32.9,-103.4,May,F1
690,35.2,-103.5,June,F2
691,36.9,-103.5,June,
692,38.97,-93.5,July,F2
693,32.98,-90.58,November,F1
694,32.35,-90.67,November,F2
695,40.33,-93.8,June,F1
696,38.93,-91.77,June,F1
697,39.12,-91.83,June,F0
698,34.02,-95.5,May,F3
699,34.4,-94.8,May,F2
700,35.63,-98.35,May,F3
701,35.7,-98.2,May,F2
702,35.75,-98.05,May,F1
703,35.7,-97.97,May,F1
704,36.03,-99.8,May,F2
705,35.55,-97.8,May,F0
706,34.73,-95.03,May,F4
707,33.75,-80.2,July,F1
708,34.95,-81.05,July,F0
709,34.72,-82.78,August,F1
710,33.2,-80.92,November,F0
711,33.25,-80.82,November,F1
712,33.0,-80.65,November,F1
713,39.4,-93.43,May,F2
714,36.9,-98.45,October,
715,36.3,-77.72,July,F1
716,40.07,-76.3,May,F1
717,40.2,-75.45,June,F2
718,43.67,-92.95,August,F2
719,44.0,-97.08,June,F3
720,43.52,-103.62,June,F2
721,45.62,-99.63,June,F2
722,45.25,-99.78,June,F2
723,45.6,-97.63,June,F2
724,35.55,-99.0,September,
725,34.7,-77.1,August,F1
726,35.3,-77.6,August,F1
727,48.8,-98.9,July,
728,46.37,-98.5,July,
729,33.93,-101.07,May,F0
730,33.95,-101.08,May,F2
731,39.97,-76.67,July,F2
732,29.3,-94.82,July,F1
733,33.82,-102.92,July,F0
734,33.82,-102.92,July,F0
735,29.82,-94.4,July,F0
736,29.77,-95.13,September,F3
737,29.32,-94.78,September,F4
738,29.27,-94.87,September,F3
739,30.15,-94.73,September,F3
740,33.57,-95.27,September,F3
741,32.37,-94.1,September,F2
742,31.45,-103.38,September,F2
743,34.95,-77.95,June,F2
744,35.23,-78.07,June,F1
745,39.98,-76.5,July,F2
746,40.3,-75.0,September,F1
747,43.1,-71.7,July,F2
748,40.88,-82.88,June,F1
749,40.18,-84.25,June,F2
750,40.2,-84.8,July,F3
751,40.27,-84.18,July,F3
752,40.03,-84.22,July,F1
753,40.03,-83.18,July,F0
754,43.32,-100.65,July,F2
755,42.83,-71.27,July,F2
756,42.97,-71.7,July,F1
757,43.08,-72.3,August,F1
758,44.62,-103.42,May,
759,42.98,-97.88,May,F1
760,43.8,-97.93,June,F0
761,45.47,-98.23,June,F3
762,44.98,-97.98,June,F3
763,45.12,-83.5,August,F0
764,44.77,-85.5,September,F2
765,43.03,-85.82,September,F2
766,43.08,-85.78,September,F2
767,27.5,-80.35,June,
768,33.0,-92.65,September,F2
769,35.3,-93.7,November,F2
770,33.2,-92.65,November,F1
771,33.6,-92.02,November,
772,35.4,-91.23,March,F2
773,34.78,-91.7,March,F1
774,32.33,-87.77,February,F1
775,33.2,-87.5,February,F2
776,32.23,-85.4,February,F2
777,30.2,-81.47,July,
778,27.55,-81.83,July,F1
779,29.05,-80.3,August,F2
780,27.6,-82.55,August,F2
781,36.45,-93.98,March,F1
782,41.18,-103.98,June,
783,42.7,-98.63,June,
784,28.2,-81.5,April,F1
785,27.75,-82.63,May,F2
786,26.75,-80.1,May,
787,30.58,-84.8,June,F2
788,30.32,-85.05,June,
789,27.33,-80.8,June,
790,34.58,-94.08,March,F2
791,36.48,-93.8,March,F2
792,35.47,-93.8,March,F2
793,35.45,-93.75,March,F2
794,34.6,-92.2,March,
795,36.27,-93.23,March,F2
796,34.87,-93.2,March,F2
797,34.87,-92.97,March,F2
798,34.92,-92.62,March,F2
799,42.77,-102.33,July,F1
800,46.43,-95.52,June,F1
801,31.33,-89.83,February,F2
802,31.22,-89.3,February,F1
803,31.42,-89.77,February,F2
804,43.97,-93.6,May,F2
805,44.08,-92.87,June,F1
806,34.95,-92.53,March,F2
807,35.13,-92.12,March,F2
808,35.75,-92.85,March,F2
809,34.18,-93.13,March,F1
810,34.28,-92.55,March,F1
811,35.28,-91.32,March,F3
812,35.95,-93.07,March,F1
813,35.48,-90.98,March,F1
814,45.95,-95.3,June,F0
815,45.17,-93.85,July,F1
816,37.33,-94.37,April,F2
817,37.4,-93.7,April,F2
818,36.98,-93.73,April,F0
819,40.88,-98.33,May,F1
820,39.67,-75.57,April,F3
821,41.62,-99.87,May,F3
822,41.62,-99.87,May,F3
823,41.62,-99.87,May,F4
824,42.87,-100.57,May,F0
825,42.87,-100.57,May,F0
826,27.67,-97.25,June,F2
827,28.7,-96.98,June,F0
828,26.9,-98.17,June,F0
829,30.83,-98.23,June,F1
830,27.58,-97.8,June,F1
831,36.57,-102.52,June,F1
832,35.65,-97.75,April,F2
833,36.4,-96.5,April,F2
834,35.5,-98.17,April,F2
835,35.33,-97.95,April,F3
836,34.37,-97.93,May,
837,35.6,-99.8,May,F2
838,35.87,-99.33,May,F1
839,35.88,-99.33,May,F2
840,32.93,-99.58,May,F3
841,33.5,-99.25,May,F0
842,35.32,-101.33,May,F2
843,32.18,-80.75,April,
844,34.37,-80.07,April,F1
845,34.18,-79.4,June,F2
846,33.13,-95.62,August,F1
847,33.45,-99.85,September,F0
848,33.38,-99.85,September,F3
849,29.62,-98.07,September,F2
850,29.0,-95.9,September,F2
851,31.92,-95.28,September,F3
852,32.97,-96.75,April,F2
853,31.78,-97.4,April,F1
854,31.97,-96.8,April,F2
855,30.97,-95.68,April,F1
856,32.02,-95.4,April,F2
857,32.72,-100.98,April,F1
858,32.75,-94.55,April,F2
859,27.8,-97.45,April,F2
860,33.78,-100.83,May,F1
861,47.4,-111.1,June,
862,47.1,-104.7,June,
863,37.4,-87.1,May,F3
864,37.42,-87.0,May,F3
865,37.4,-86.62,May,F3
866,44.5,-67.6,September,F2
867,32.4,-90.58,June,F1
868,32.2,-89.72,June,F1
869,32.32,-90.2,July,F1
870,32.33,-90.68,November,F2
871,40.4,-81.4,May,F1
872,40.33,-82.0,May,F1
873,30.77,-89.15,November,F1
874,35.5,-105.9,August,F0
875,35.82,-91.6,May,F1
876,36.18,-90.97,May,F1
877,34.5,-91.6,May,F2
878,41.9,-72.5,April,F1
879,42.62,-98.83,July,F1
880,34.48,-91.55,March,F2
