,BEGIN_LAT,BEGIN_LON,MONTH_NAME,TOR_F_SCALE
3836,38.0,-95.52,May,F0
3837,33.18,-90.52,April,F0
3838,32.65,-91.55,April,F2
3839,33.23,-91.78,April,F1
3840,33.25,-91.4,April,F0
3841,33.12,-91.27,April,F0
3842,38.0,-96.17,May,F1
3843,30.52,-89.72,April,F1
3844,30.83,-89.53,April,F0
3845,29.65,-85.33,April,F0
3846,30.85,-86.28,April,F0
3847,31.13,-97.73,March,F0
3848,34.13,-85.88,March,F0
3849,37.8,-95.95,May,F3
3850,37.05,-95.72,May,F0
3851,37.2,-95.3,May,F0
3852,37.63,-96.57,May,F1
3853,37.7,-96.47,May,F0
3854,37.95,-95.45,May,F1
3855,37.07,-95.58,May,F0
3856,37.48,-87.85,May,F2
3857,37.32,-88.23,May,F1
3858,34.35,-98.63,April,F0
3859,37.33,-89.82,May,F1
3860,37.02,-89.15,May,F2
3861,37.4,-99.3,April,F0
3862,37.05,-89.35,May,F2
3863,37.07,-89.3,May,F2
3864,37.3,-88.68,May,F3
3865,41.2,-90.58,April,F0
3866,32.83,-97.05,April,F0
3867,36.85,-96.0,April,F2
3868,36.93,-95.8,April,F1
3869,35.45,-97.3,April,F1
3870,34.48,-99.92,April,F2
3871,47.73,-95.48,May,F0
3872,41.15,-90.75,April,F1
3873,33.02,-99.15,April,F0
3874,32.83,-97.25,April,F0
3875,37.03,-88.67,May,F1
3876,36.93,-88.68,May,F1
3877,39.97,-86.62,May,F1
3878,41.18,-90.72,April,F0
3879,37.47,-87.9,May,F1
3880,37.48,-87.87,May,F1
3881,33.95,-82.3,May,F0
3882,36.78,-96.05,April,F1
3883,32.93,-98.45,April,F1
3884,32.82,-96.93,April,F0
3885,33.43,-99.82,April,F1
3886,37.42,-87.27,May,F3
3887,41.1,-91.25,April,F0
3888,33.75,-82.38,May,F0
3889,35.45,-100.42,April,F0
3890,33.67,-94.7,May,F2
3891,33.23,-94.22,May,F0
3892,33.82,-814.13,May,F1
3893,33.85,-81.73,May,F0
3894,33.75,-81.57,May,F1
3895,37.67,-87.33,May,F2
3896,32.73,-95.13,May,F2
3897,33.03,-88.32,April,F1
3898,34.12,-82.38,April,F1
3899,32.48,-98.7,May,F0
3900,37.28,-88.53,May,F1
3901,36.6,-88.85,May,F1
3902,32.6,-92.42,May,F1
3903,32.6,-92.43,May,F0
3904,35.88,-86.1,May,F1
3905,36.6,-88.8,May,F1
3906,34.93,-100.9,April,F1
3907,32.77,-94.68,May,F1
3908,32.72,-94.63,May,F1
3909,38.7,-94.97,April,F0
3910,39.53,-86.8,May,F0
3911,40.28,-89.52,May,F0
3912,37.65,-87.75,May,F1
3913,37.15,-89.57,May,F1
3914,34.43,-94.98,May,F0
3915,34.07,-94.8,May,F2
3916,41.32,-77.08,May,F0
3917,37.3,-89.88,May,F0
3918,37.37,-88.72,May,F0
3919,34.65,-99.58,April,F1
3920,35.57,-97.07,April,F1
3921,34.48,-99.83,April,F0
3922,40.07,-104.45,April,F0
3923,40.05,-104.33,April,F0
3924,32.67,-95.45,May,F2
3925,33.4,-93.63,May,F1
3926,32.83,-93.22,May,F1
3927,32.9,-93.27,May,F0
3928,41.77,-102.43,May,F0
3929,37.25,-90.12,May,F2
3930,33.65,-99.85,April,F0
3931,34.52,-99.87,April,F1
3932,31.85,-88.88,May,F1
3933,32.47,-99.07,May,F0
3934,37.32,-89.02,May,F0
3935,33.15,-93.43,May,F0
3936,32.52,-99.02,May,F0
3937,33.98,-95.08,May,F2
3938,31.52,-93.57,April,F1
3939,31.63,-90.62,April,F2
3940,32.55,-88.92,April,F0
3941,32.65,-90.53,April,F0
3942,37.38,-89.67,May,F3
3943,37.25,-89.03,May,F4
3944,41.0,-99.73,April,F0
3945,36.77,-98.23,April,F0
3946,37.23,-88.93,May,F4
3947,32.9,-100.4,April,F0
3948,41.13,-85.72,May,F1
3949,40.37,-94.17,April,F0
3950,40.37,-93.97,April,F0
3951,36.85,-88.27,May,F1
3952,41.2,-98.98,April,F0
3953,41.25,-98.95,April,F0
3954,37.33,-88.77,May,F0
3955,36.93,-88.53,May,F1
3956,40.37,-94.2,April,F0
3957,34.23,-99.73,April,F0
3958,32.55,-99.22,April,F0
3959,36.95,-88.45,May,F1
3960,33.03,-99.97,April,F0
3961,31.03,-89.03,April,F0
3962,31.27,-88.93,April,F0
3963,31.17,-88.77,April,F0
3964,33.35,-802.05,April,F0
3965,42.95,-74.3,May,F0
3966,32.47,-90.02,April,F0
3967,37.12,-89.37,May,F0
3968,36.95,-88.82,May,F0
3969,35.83,-99.53,April,F1
3970,35.37,-99.92,April,F1
3971,41.53,-98.78,April,F0
3972,42.88,-112.65,April,F0
3973,36.43,-92.15,April,F1
3974,41.62,-98.53,April,F0
3975,41.68,-98.48,April,F0
3976,33.23,-92.23,April,F1
3977,32.1,-87.37,April,F0
3978,35.82,-91.27,April,F0
3979,37.18,-88.95,May,F0
3980,42.62,-113.67,April,F0
3981,42.75,-112.88,April,F0
3982,40.32,-89.17,April,F0
3983,36.88,-88.28,May,F0
3984,40.15,-89.48,April,F1
3985,37.05,-89.62,May,F2
3986,37.63,-87.83,May,F1
3987,34.93,-86.75,March,F0
3988,37.82,-95.3,May,F0
3989,39.48,-94.95,April,F0
3990,39.48,-94.68,April,F0
3991,40.45,-93.05,April,F0
3992,40.37,-92.6,April,F0
3993,32.67,-90.03,April,F0
3994,37.4,-89.48,May,F1
3995,41.32,-92.88,May,F1
3996,40.25,-89.23,April,F0
3997,32.67,-90.38,April,F0
3998,36.18,-92.52,April,F1
3999,36.25,-92.47,April,F1
4000,37.18,-88.87,May,F1
4001,37.23,-88.47,May,F1
4002,32.48,-90.87,April,F0
4003,36.4,-92.2,April,F1
4004,32.58,-88.97,April,F0
4005,43.58,-116.57,April,F0
4006,32.45,-90.87,April,F0
4007,41.18,-93.12,May,F1
4008,32.37,-91.63,April,F0
4009,31.9,-95.05,April,F2
4010,31.92,-94.98,April,F3
4011,32.43,-92.72,April,F0
4012,31.6,-94.67,April,F0
4013,31.42,-94.93,April,F2
4014,31.43,-94.0,April,F1
4015,31.45,-94.73,April,F2
4016,31.47,-94.07,April,F0
4017,34.35,-100.2,April,F0
4018,34.38,-100.07,April,F1
4019,37.0,-88.42,April,F1
4020,33.75,-85.68,March,F1
4021,33.78,-85.62,March,F1
4022,41.08,-92.63,April,F0
4023,34.4,-101.02,April,F0
4024,33.75,-100.43,April,F0
4025,34.42,-100.9,April,F0
4026,32.3,-94.6,April,F2
4027,41.08,-92.7,April,F0
4028,47.15,-110.23,April,F1
4029,47.33,-108.93,April,F0
4030,30.77,-89.98,April,F1
4031,37.05,-87.5,April,F1
4032,33.22,-100.05,May,F0
4033,36.35,-88.85,May,F2
4034,32.47,-99.32,May,F1
4035,37.42,-95.1,May,F4
4036,38.82,-93.38,May,F0
4037,32.55,-99.3,May,F2
4038,36.18,-94.7,May,F1
4039,38.22,-92.98,May,F0
4040,40.97,-91.78,May,F0
4041,40.98,-91.62,May,F1
4042,38.48,-95.93,May,F1
4043,38.58,-95.75,May,F3
4044,38.15,-95.82,May,F0
4045,38.78,-95.47,May,F0
4046,36.9,-88.35,June,F1
4047,35.32,-87.28,May,F0
4048,36.73,-102.53,May,F0
4049,36.73,-102.9,May,F1
4050,40.15,-89.17,May,F0
4051,37.28,-85.92,May,F1
4052,36.58,-96.72,May,F3
4053,38.22,-93.38,May,F0
4054,38.1,-93.45,May,F0
4055,35.42,-96.02,May,F1
4056,35.53,-95.83,May,F0
4057,27.6,-81.68,May,F0
4058,39.77,-92.35,May,F0
4059,32.07,-100.32,April,F0
4060,36.95,-101.07,May,F0
4061,38.58,-94.22,May,F2
4062,36.65,-101.78,May,F0
4063,40.15,-89.15,May,F0
4064,28.83,-95.92,June,F0
4065,28.95,-96.07,June,F0
4066,30.15,-96.27,June,F0
4067,40.3,-93.45,May,F0
4068,35.95,-86.98,May,F3
4069,37.78,-93.2,May,F2
4070,38.03,-93.5,May,F0
4071,37.17,-94.62,May,F3
4072,37.2,-94.32,May,F0
4073,37.67,-92.68,May,F0
4074,35.55,-812.05,May,F1
4075,36.93,-94.07,May,F3
4076,35.85,-95.3,May,F1
4077,35.82,-95.3,May,F1
4078,36.3,-102.32,May,F1
4079,27.88,-82.0,May,F0
4080,34.45,-97.87,May,F1
4081,39.02,-95.07,May,F2
4082,41.1,-91.38,May,F0
4083,41.2,-91.03,May,F0
4084,41.27,-90.83,May,F0
4085,41.3,-90.7,May,F0
4086,36.82,-100.57,May,F0
4087,38.47,-101.75,June,F0
4088,41.58,-88.53,May,F0
4089,36.17,-101.77,May,F0
4090,36.22,-88.42,May,F2
4091,36.07,-89.18,May,F0
4092,35.87,-89.07,May,F1
4093,35.83,-86.93,May,F1
4094,36.02,-86.58,May,F0
4095,41.6,-88.65,May,F0
4096,34.45,-97.72,May,F0
4097,32.57,-99.72,May,F0
4098,32.57,-99.5,May,F1
4099,32.48,-99.33,May,F2
4100,34.32,-88.55,May,F2
4101,36.75,-101.57,May,F0
4102,36.68,-101.48,May,F0
4103,39.6,-97.87,May,F0
4104,38.67,-93.52,May,F0
4105,39.67,-91.65,May,F3
4106,39.98,-90.92,May,F2
4107,37.95,-91.77,May,F0
4108,35.6,-100.82,May,F0
4109,36.3,-102.32,May,F0
4110,32.55,-99.13,May,F1
4111,39.17,-96.27,May,F0
4112,41.0,-95.92,May,F0
4113,40.18,-96.68,May,F1
4114,41.53,-88.1,May,F1
4115,39.78,-92.32,May,F0
4116,31.67,-88.65,May,F0
4117,35.57,-95.07,May,F0
4118,34.52,-95.22,May,F1
4119,38.17,-90.12,May,F1
4120,38.17,-89.92,May,F1
4121,41.82,-89.27,May,F0
4122,41.6,-88.6,May,F0
4123,38.13,-91.95,May,F0
4124,38.07,-92.32,May,F0
4125,38.72,-88.63,May,F0
4126,35.77,-100.72,May,F0
4127,41.1,-96.47,May,F1
4128,36.22,-86.78,May,F1
4129,41.32,-88.12,May,F0
4130,43.22,-77.28,May,F1
4131,38.22,-92.93,May,F0
4132,35.57,-95.32,May,F0
4133,32.07,-100.33,April,F0
4134,34.88,-94.95,May,F1
4135,35.78,-96.52,May,F1
4136,37.48,-95.88,April,F0
4137,35.23,-77.68,May,F0
4138,35.45,-76.93,May,F0
4139,36.48,-102.07,May,F0
4140,37.78,-84.9,May,F2
4141,37.63,-84.43,May,F1
4142,37.63,-84.43,May,F1
4143,37.07,-93.42,May,F3
4144,38.6,-94.53,May,F1
4145,38.35,-92.58,May,F0
4146,34.07,-91.4,May,F1
4147,35.63,-91.18,May,F1
4148,34.85,-93.58,May,F0
4149,34.05,-92.82,May,F1
4150,45.1,-94.77,June,F0
4151,38.18,-92.97,May,F0
4152,35.88,-764.05,May,F1
4153,38.18,-92.78,May,F0
4154,40.13,-91.5,May,F2
4155,39.9,-91.08,May,F1
4156,37.9,-92.6,May,F1
4157,37.6,-94.08,May,F3
4158,37.9,-92.83,May,F3
4159,39.62,-91.93,May,F0
4160,39.63,-91.75,May,F0
4161,39.63,-91.72,May,F0
4162,38.23,-92.85,May,F0
4163,38.37,-92.82,May,F0
4164,38.25,-93.05,May,F0
4165,40.43,-93.3,May,F1
4166,40.48,-93.13,May,F0
4167,39.6,-101.05,June,F1
4168,40.52,-88.37,May,F0
4169,35.22,-94.8,May,F1
4170,42.48,-89.2,May,F0
4171,37.13,-93.03,May,F0
4172,33.07,-99.63,May,F2
4173,34.88,-94.47,May,F0
4174,33.02,-99.57,May,F0
4175,35.22,-88.32,May,F0
4176,35.87,-88.85,May,F0
4177,35.98,-89.9,May,F0
4178,34.33,-88.55,May,F2
4179,33.95,-88.93,May,F2
4180,33.88,-88.77,May,F2
4181,41.3,-96.62,May,F0
4182,36.03,-89.37,May,F0
4183,41.25,-88.02,May,F0
4184,41.65,-88.48,May,F0
4185,42.45,-89.08,May,F0
4186,37.78,-94.7,May,F0
4187,35.28,-95.13,May,F0
4188,35.23,-94.87,May,F1
4189,37.33,-94.03,May,F1
4190,37.48,-93.43,May,F0
4191,37.92,-92.33,May,F0
4192,37.9,-92.2,May,F1
4193,37.93,-93.62,May,F0
4194,38.07,-93.55,May,F0
4195,37.67,-94.25,May,F0
4196,37.98,-94.18,May,F0
4197,39.67,-91.73,May,F0
4198,36.75,-101.35,May,F0
4199,36.6,-101.73,May,F1
4200,33.32,-85.75,May,F0
4201,37.13,-100.6,May,F1
4202,40.45,-90.05,May,F0
4203,40.18,-85.4,May,F0
4204,40.22,-84.85,May,F0
4205,35.53,-111.37,May,F0
4206,40.47,-88.13,May,F0
4207,37.75,-93.72,May,F0
4208,37.48,-93.68,May,F0
4209,37.78,-93.2,May,F3
4210,37.45,-93.18,May,F0
4211,37.7,-91.55,May,F0
4212,37.02,-93.63,May,F3
4213,35.37,-95.78,May,F0
4214,39.2,-94.7,May,F4
4215,38.63,-94.12,May,F2
4216,39.2,-94.98,May,F1
4217,35.8,-88.77,May,F1
4218,35.63,-90.15,May,F1
4219,36.22,-88.62,May,F1
4220,35.52,-89.03,May,F4
4221,35.57,-90.72,May,F1
4222,39.23,-94.48,May,F4
4223,39.07,-94.83,May,F4
4224,38.72,-93.75,May,F1
4225,37.57,-94.52,May,F3
4226,35.78,-95.3,May,F1
4227,35.58,-95.12,May,F0
4228,34.18,-82.82,May,F1
4229,34.1,-82.6,May,F0
4230,39.32,-94.93,May,F1
4231,37.57,-94.62,May,F4
4232,38.35,-92.63,May,F0
4233,39.23,-94.5,May,F4
4234,36.42,-87.35,May,F3
4235,36.48,-87.12,May,F1
4236,35.93,-87.28,May,F0
4237,38.45,-94.73,May,F1
4238,32.53,-99.15,May,F0
4239,36.9,-94.2,May,F2
4240,36.58,-92.15,May,F0
4241,37.88,-91.77,May,F0
4242,35.37,-100.5,May,F0
4243,39.9,-89.42,June,F0
4244,40.47,-89.42,June,F0
4245,39.95,-97.78,June,F2
4246,42.57,-103.8,May,F0
4247,44.62,-101.45,June,F0
4248,42.65,-84.05,June,F1
4249,43.77,-88.4,June,F0
4250,34.47,-103.27,June,F0
4251,40.98,-98.03,June,F0
4252,44.85,-123.18,June,F1
4253,44.7,-94.62,June,F1
4254,38.82,-102.32,June,F0
4255,44.33,-98.18,June,F0
4256,37.95,-92.75,May,F0
4257,37.85,-93.05,May,F0
4258,45.72,-102.35,May,F0
4259,43.25,-100.6,May,F0
4260,39.25,-101.88,June,F0
4261,33.37,-85.27,May,F0
4262,44.1,-85.45,June,F0
4263,42.77,-84.88,June,F0
4264,40.12,-97.72,June,F0
4265,39.95,-89.37,June,F0
4266,40.07,-88.78,June,F0
4267,33.33,-85.1,May,F0
4268,36.7,-78.03,May,F0
4269,34.72,-85.98,May,F0
4270,38.32,-89.58,June,F1
4271,37.25,-101.97,June,F0
4272,30.47,-103.67,June,F0
4273,42.25,-99.47,June,F0
4274,42.97,-99.38,June,F0
4275,42.47,-99.52,June,F0
4276,40.52,-100.83,June,F0
4277,44.68,-94.6,June,F1
4278,44.7,-94.52,June,F0
4279,44.72,-94.57,June,F0
4280,40.15,-97.8,June,F0
4281,40.15,-97.72,June,F2
4282,40.15,-97.68,June,F0
4283,40.87,-98.03,June,F0
4284,34.58,-103.62,June,F0
4285,42.68,-99.18,June,F0
4286,42.57,-98.85,June,F0
4287,34.77,-85.92,May,F0
4288,34.58,-85.67,May,F1
4289,44.72,-94.6,June,F1
4290,44.83,-94.65,June,F0
4291,42.48,-99.38,June,F0
4292,42.55,-98.72,June,F0
4293,41.63,-99.47,June,F0
4294,41.6,-99.42,June,F0
4295,46.1,-100.23,June,F0
4296,44.33,-96.17,June,F0
4297,38.78,-102.3,June,F0
4298,34.22,-83.1,May,F1
4299,40.13,-88.75,June,F0
4300,40.0,-89.3,June,F0
4301,39.9,-89.4,June,F0
4302,43.33,-99.92,June,F1
4303,38.17,-90.1,June,F0
4304,41.75,-88.8,June,F0
4305,41.8,-99.38,June,F0
4306,34.63,-102.87,June,F0
4307,34.85,-87.08,May,F1
4308,38.08,-89.85,May,F0
4309,34.87,-92.07,May,F0
4310,34.07,-96.95,May,F2
4311,40.88,-100.53,June,F0
4312,41.28,-100.23,June,F0
4313,41.18,-102.23,June,F0
4314,44.63,-94.68,June,F1
4315,41.3,-102.5,June,F0
4316,43.7,-98.22,June,F0
4317,34.7,-86.77,May,F0
4318,34.85,-86.57,May,F1
4319,34.75,-87.67,May,F0
4320,34.78,-87.75,May,F1
4321,39.4,-102.07,June,F0
4322,33.18,-86.47,May,F1
4323,41.4,-102.23,June,F2
4324,41.38,-102.22,June,F0
4325,41.33,-102.12,June,F0
4326,41.33,-100.27,June,F0
4327,41.17,-100.48,June,F0
4328,43.7,-98.23,June,F2
4329,42.78,-96.92,June,F0
4330,43.22,-96.9,June,F0
4331,43.23,-96.93,June,F2
4332,43.32,-96.9,June,F0
4333,43.3,-96.9,June,F1
4334,43.17,-98.53,June,F1
4335,43.05,-83.32,June,F0
4336,35.9,-97.87,May,F0
4337,42.15,-99.28,June,F0
4338,42.58,-99.4,June,F0
4339,42.32,-99.4,June,F0
4340,37.03,-100.93,May,F2
4341,38.37,-90.07,June,F0
4342,39.78,-97.9,June,F0
4343,27.47,-98.52,June,F0
4344,34.07,-92.38,May,F2
4345,42.13,-99.98,June,F0
4346,45.07,-94.98,June,F0
4347,45.08,-94.98,June,F0
4348,45.08,-94.95,June,F0
4349,45.08,-94.95,June,F0
4350,45.1,-94.9,June,F1
4351,42.82,-99.45,June,F0
4352,36.52,-77.18,May,F0
4353,36.2,-76.77,May,F0
4354,36.18,-76.68,May,F0
4355,39.9,-97.58,June,F0
4356,34.83,-87.23,May,F1
4357,34.82,-87.2,May,F1
4358,38.37,-90.12,June,F0
4359,40.35,-100.63,June,F0
4360,39.32,-93.85,June,F0
4361,39.83,-97.83,June,F0
4362,39.83,-97.87,June,F1
4363,39.9,-97.8,June,F1
4364,38.58,-94.08,May,F0
4365,38.72,-93.68,May,F0
4366,26.23,-80.12,June,F0
4367,36.72,-95.35,May,F0
4368,36.45,-77.1,May,F1
4369,40.47,-86.87,June,F0
4370,37.28,-99.97,May,F0
4371,42.93,-102.87,May,F0
4372,41.57,-99.28,June,F1
4373,36.07,-87.12,May,F0
4374,35.73,-86.03,May,F1
4375,36.0,-101.73,May,F0
4376,35.45,-100.0,May,F1
4377,35.32,-97.57,May,F0
4378,33.78,-88.12,May,F1
4379,35.28,-92.0,May,F1
4380,41.85,-103.02,May,F1
4381,37.93,-765.02,May,F0
4382,31.6,-83.02,July,F0
4383,39.22,-95.45,May,F0
4384,38.88,-95.38,May,F1
4385,44.87,-95.63,June,F0
4386,45.43,-92.92,June,F0
4387,35.22,-92.42,May,F1
4388,35.25,-92.23,May,F1
4389,35.25,-92.13,May,F1
4390,35.32,-98.23,May,F1
4391,35.12,-91.45,May,F1
4392,35.7,-96.77,May,F1
4393,35.6,-97.2,May,F1
4394,33.65,-86.35,May,F1
4395,33.52,-86.02,May,F1
4396,34.57,-92.55,May,F2
4397,33.4,-84.87,May,F0
4398,36.6,-102.12,May,F0
4399,39.02,-89.88,May,F0
4400,35.28,-92.1,May,F1
4401,35.28,-91.63,May,F1
4402,39.97,-104.78,May,F0
4403,39.83,-104.6,May,F0
4404,40.25,-105.0,May,F0
4405,35.12,-91.42,May,F3
4406,34.12,-92.52,May,F1
4407,35.78,-97.97,May,F0
4408,35.03,-92.1,May,F3
4409,35.07,-92.03,May,F3
4410,35.48,-96.68,May,F1
4411,41.85,-103.5,May,F0
4412,38.65,-93.3,May,F0
4413,39.17,-93.48,May,F2
4414,39.15,-93.4,May,F0
4415,45.07,-94.8,June,F0
4416,34.05,-97.17,May,F2
4417,34.32,-99.25,May,F0
4418,34.88,-94.43,May,F0
4419,34.55,-94.08,May,F2
4420,41.78,-103.42,May,F1
4421,41.83,-103.32,May,F0
4422,41.75,-103.33,May,F0
4423,42.87,-83.7,June,F1
4424,39.28,-101.8,June,F0
4425,39.75,-104.28,May,F0
4426,34.72,-92.18,May,F0
4427,34.13,-92.5,May,F1
4428,39.88,-93.23,May,F0
4429,34.22,-83.1,May,F1
4430,38.02,-95.3,May,F2
4431,39.25,-101.88,June,F0
4432,35.98,-96.87,May,F0
4433,45.62,-95.47,June,F1
4434,34.83,-92.83,May,F0
4435,40.3,-92.02,May,F0
4436,40.35,-91.97,May,F0
4437,38.52,-94.0,May,F0
4438,38.97,-95.23,May,F2
4439,38.75,-93.85,May,F0
4440,38.48,-89.53,June,F0
4441,36.77,-94.93,May,F1
4442,35.4,-100.12,May,F2
4443,35.4,-92.18,May,F1
4444,35.48,-100.27,May,F0
4445,39.73,-104.3,May,F0
4446,40.13,-103.45,May,F1
4447,35.47,-96.65,May,F1
4448,35.78,-97.12,May,F0
4449,34.12,-92.65,May,F1
4450,35.0,-93.18,May,F1
4451,35.02,-93.07,May,F1
4452,34.6,-93.12,May,F0
4453,34.78,-93.45,May,F0
4454,35.33,-97.53,May,F3
4455,34.53,-103.48,June,F0
4456,38.63,-90.07,June,F2
4457,37.22,-100.25,May,F1
4458,40.9,-91.83,May,F0
4459,33.95,-92.68,May,F2
4460,35.25,-91.9,May,F2
4461,35.42,-91.48,May,F2
4462,35.4,-91.42,May,F2
4463,39.07,-93.62,May,F2
4464,40.15,-89.08,May,F2
4465,34.78,-92.17,May,F0
4466,34.47,-93.93,May,F2
4467,35.4,-97.48,May,F4
4468,29.03,-98.72,June,F0
4469,28.92,-98.63,June,F0
4470,38.65,-94.37,May,F0
4471,38.63,-101.08,May,F0
4472,33.25,-86.0,May,F0
4473,33.25,-85.83,May,F0
4474,35.43,-91.58,May,F1
4475,35.45,-91.57,May,F1
4476,33.82,-87.5,May,F1
4477,35.43,-97.93,May,F1
4478,35.33,-98.53,May,F0
4479,33.18,-86.47,May,F1
4480,35.28,-92.28,May,F2
4481,35.35,-98.12,May,F0
4482,35.37,-98.08,May,F0
4483,38.77,-95.52,May,F0
4484,38.77,-95.5,May,F0
4485,35.25,-94.32,May,F0
4486,40.53,-91.58,May,F2
4487,34.85,-92.88,May,F0
4488,35.52,-97.65,May,F1
4489,35.3,-97.62,May,F0
4490,35.0,-92.37,May,F3
4491,34.15,-92.75,May,F1
4492,35.85,-97.12,May,F0
4493,35.45,-91.25,May,F1
4494,35.42,-92.45,May,F0
4495,35.17,-92.47,May,F1
4496,33.57,-86.43,May,F0
4497,35.37,-92.1,May,F2
4498,34.88,-94.43,May,F0
4499,36.47,-97.18,May,F0
4500,40.18,-91.33,May,F2
4501,40.47,-90.88,May,F1
4502,40.63,-90.63,May,F1
4503,40.88,-92.03,May,F0
4504,41.53,-88.1,May,F1
4505,34.88,-94.47,May,F0
4506,34.25,-84.47,May,F1
4507,39.55,-100.08,June,F0
4508,39.48,-100.02,June,F0
4509,38.72,-102.47,June,F0
4510,38.83,-102.1,June,F0
4511,38.82,-102.12,June,F0
4512,38.75,-102.27,June,F0
4513,41.17,-90.03,May,F0
4514,41.25,-89.87,May,F0
4515,41.5,-89.38,May,F0
4516,41.68,-87.93,May,F0
4517,35.55,-95.82,May,F0
4518,38.48,-94.6,May,F1
4519,33.75,-90.73,June,F0
4520,29.23,-98.3,June,F1
4521,39.93,-91.83,May,F2
4522,35.6,-97.15,May,F0
4523,35.55,-97.48,May,F3
4524,41.78,-88.5,May,F0
4525,41.58,-87.48,May,F0
4526,35.57,-91.3,May,F1
4527,42.53,-98.8,June,F3
4528,35.85,-101.45,May,F0
4529,35.22,-100.35,May,F1
4530,35.35,-101.35,May,F0
4531,36.17,-101.75,May,F0
4532,34.13,-92.78,May,F1
4533,38.88,-102.08,June,F0
4534,37.07,-94.95,May,F3
4535,37.73,-93.63,May,F2
4536,37.77,-93.47,May,F0
4537,44.67,-94.6,June,F2
4538,35.42,-91.45,May,F1
4539,35.43,-91.38,May,F1
4540,35.43,-91.37,May,F1
4541,35.45,-91.3,May,F1
4542,35.53,-97.57,May,F1
4543,44.72,-94.62,June,F2
4544,35.17,-100.7,May,F0
4545,35.0,-101.07,May,F0
4546,35.18,-100.6,May,F0
4547,36.3,-101.92,May,F0
4548,29.25,-82.3,June,F0
4549,41.38,-103.67,May,F0
4550,35.9,-96.75,May,F0
4551,34.15,-92.23,May,F1
4552,34.13,-92.83,May,F1
4553,39.35,-101.77,June,F0
4554,39.28,-101.72,June,F0
4555,39.52,-102.6,June,F0
4556,35.45,-96.68,May,F1
4557,34.17,-97.67,May,F2
4558,33.28,-85.48,May,F1
4559,32.25,-87.93,May,F0
4560,45.55,-95.52,June,F0
4561,44.88,-95.63,June,F0
4562,40.22,-92.2,May,F2
4563,39.9,-92.03,May,F0
4564,40.0,-91.85,May,F0
4565,33.05,-801.08,May,F1
4566,35.17,-93.95,May,F0
4567,34.85,-92.82,May,F0
4568,34.87,-92.87,May,F0
4569,37.03,-100.95,May,F2
4570,37.25,-100.93,May,F2
4571,40.37,-86.9,June,F0
4572,37.47,-99.63,May,F0
4573,37.6,-99.77,May,F1
4574,38.1,-95.07,May,F2
4575,35.25,-86.58,May,F3
4576,33.02,-93.3,May,F0
4577,37.23,-88.83,May,F2
4578,37.18,-84.63,May,F1
4579,39.57,-89.65,May,F0
4580,39.53,-89.67,May,F0
4581,42.53,-89.37,May,F1
4582,40.77,-89.48,May,F1
4583,34.07,-102.9,May,F0
4584,39.9,-87.73,May,F0
4585,36.02,-80.53,May,F0
4586,38.35,-91.02,May,F1
4587,38.15,-90.57,May,F0
4588,36.1,-89.83,May,F0
4589,35.87,-90.33,May,F2
4590,35.85,-90.28,May,F2
4591,35.32,-91.03,May,F3
4592,36.02,-90.17,May,F0
4593,34.95,-89.52,May,F0
4594,34.93,-88.52,May,F0
4595,35.9,-84.02,May,F1
4596,30.55,-98.33,June,F0
4597,34.83,-82.52,May,F1
4598,34.22,-83.1,May,F2
4599,32.73,-94.27,May,F0
4600,32.75,-94.25,May,F0
4601,29.28,-94.87,June,F0
4602,40.75,-89.38,May,F0
4603,40.53,-89.4,May,F0
4604,40.32,-89.28,May,F0
4605,39.25,-94.43,May,F2
4606,32.45,-87.22,April,F0
4607,33.22,-100.15,May,F0
4608,35.9,-83.93,May,F1
4609,36.0,-77.97,May,F0
4610,40.23,-89.18,May,F0
4611,40.73,-89.42,May,F0
4612,47.03,-119.03,May,F0
4613,42.68,-90.4,May,F1
4614,32.57,-85.95,April,F0
4615,36.05,-89.85,May,F0
4616,41.2,-90.57,April,F1
4617,37.72,-86.02,May,F2
4618,35.6,-88.63,May,F4
4619,35.48,-88.93,May,F3
4620,35.58,-88.62,May,F3
4621,35.97,-88.67,May,F1
4622,42.85,-90.1,May,F1
4623,26.23,-98.45,April,F1
4624,38.18,-90.75,May,F0
4625,36.67,-88.23,May,F2
4626,34.3,-83.25,May,F1
4627,35.95,-86.4,May,F3
4628,33.78,-102.33,May,F0
4629,39.32,-88.47,May,F0
4630,39.05,-88.27,May,F1
4631,37.88,-86.58,May,F0
4632,40.12,-90.67,May,F2
4633,40.33,-90.35,May,F1
4634,40.67,-89.32,May,F2
4635,40.07,-90.7,May,F0
4636,35.6,-89.02,May,F0
4637,40.85,-89.3,May,F2
4638,40.37,-89.85,May,F1
4639,40.35,-89.7,May,F0
4640,36.18,-86.77,May,F1
4641,32.73,-94.03,May,F0
4642,32.07,-87.13,April,F0
4643,36.5,-87.68,May,F0
4644,36.22,-86.55,May,F1
4645,36.37,-86.5,May,F1
4646,41.2,-90.38,April,F0
4647,30.6,-96.33,June,F0
4648,35.93,-86.7,May,F1
4649,42.55,-89.5,May,F1
4650,34.92,-89.32,May,F0
4651,39.45,-87.7,May,F0
4652,41.37,-89.13,May,F0
4653,33.9,-102.97,May,F0
4654,33.87,-102.38,May,F0
4655,37.25,-88.48,May,F1
4656,37.35,-88.28,May,F1
